2026-07-24T16:48:15	q001	cisa:ICSA-22-256-02	1	0	boilerplate FP (zero distinctive overlap; auto-flagged)
2026-07-24T23:38:40	q075	mitre-ics:T0895	-	2	HUMAN-ADDED pool-hole patch (approved): absent from bge-base/e5-base/bm25 top-50, so cannot bias toward any system. Autorun Image states the actual countermeasure - 'AutoRun or AutoPlay are disabled in many operating systems configurations to mitigate against this technique' - and is co-addressed with T0847 by seed M0928
2026-07-25T00:03:08	q075	mitre-ics:T0895	2	-	REVERTED human-added out-of-pool row (row removed, not set to 0, since rel=0 would falsely assert 'judged non-relevant'). Restores pool-derived provenance parity with the other 60 queries; the recall gap is documented as a known hole instead of patched.
2026-07-25T00:08:17	q006	cisa:ICSA-19-225-03	1	2	seed under-graded: unique doc with telnet+DoS+switch+SCALANCE; answers the first half of the query
2026-07-25T00:08:17	q006	nist-800-82r3:257	1	2	F.7.1 ACCESS CONTROL - AC family (70 AC- refs); the direct answer to how access-control measures align with NIST guidance
2026-07-25T00:08:17	q006	nist-800-82r3:276	1	0	Appendix G Change Log - 726-char revision changelog, zero topical signal
2026-07-25T00:08:17	q006	nist-800-82r3:0	1	0	Executive Summary - generic boilerplate
2026-07-25T00:08:17	q006	nist-800-82r3:253	1	0	F.4 Tailoring Considerations - generic overlay preamble, zero signal
2026-07-25T00:08:17	q006	nist-800-82r3:4.3.3	1	0	RMF Select step - generic, no segmentation/access-control/DoS content
2026-07-25T00:08:17	q006	nist-800-82r3:4.3.7	1	0	RMF Monitor step - generic
2026-07-25T00:08:17	q006	nist-800-82r3:5.4.3	1	0	SCADA-Based OT Environments - zero signal; query is not SCADA-specific
2026-07-25T00:08:17	q006	nist-800-82r3:263	1	0	F.7.7 IA family - wrong control family; query asks access control (AC = nist:257), not authentication
2026-07-25T00:08:17	q006	cisa:ICSA-25-065-02	1	0	Hitachi Relion; vendor-boilerplate cluster, no telnet/switch/segmentation relevance
2026-07-25T00:08:17	q006	cisa:ICSA-26-141-01	1	0	Hitachi GMS600; vendor-boilerplate cluster, no relevance to telnet DoS on switches
2026-07-25T00:08:17	q006	cisa:ICSA-25-182-06	1	0	Hitachi Relion; DoS is unrelated to telnet or industrial switches
2026-07-25T00:08:17	q006	cisa:ICSA-25-254-06	1	0	Siemens Industrial Edge Management is software, not an industrial switch, and has no telnet vector
2026-07-25T00:28:00	q075	(all)	-	-	ALL 41 JUDGMENTS REVERTED: produced via inherited Claude Code session credentials (ANTHROPIC_BASE_URL present, no explicit ANTHROPIC_API_KEY) and with claude-sonnet-5 rather than the corpus-wide judge model. The 15 q075 relabel entries above therefore refer to rows that no longer exist; retained as audit history. Re-judge via the free route: scripts/cc_judge_export.py -> subagents -> scripts/cc_judge_ingest.py
