q005	0	nist-800-82r3:5	1
q005	0	nist-800-82r3:5.1	1
q005	0	nist-800-82r3:5.1.1	0
q005	0	nist-800-82r3:5.2.5.1	1
q005	0	nist-800-82r3:6.2.10	0
q005	0	nist-800-82r3:6.2.4.3	0
q005	0	nist-800-82r3:6.2.4.4	0
q006	0	cisa:ICSA-18-226-03	0
q006	0	cisa:ICSA-19-099-04	0
q006	0	cisa:ICSA-19-225-03	2
q006	0	cisa:ICSA-23-068-05	0
q006	0	cisa:ICSA-24-116-02	0
q006	0	cisa:ICSA-25-065-02	0
q006	0	cisa:ICSA-25-175-03	0
q006	0	cisa:ICSA-25-182-06	0
q006	0	cisa:ICSA-25-254-06	0
q006	0	cisa:ICSA-26-111-11	0
q006	0	cisa:ICSA-26-141-01	0
q006	0	cisa:ICSA-26-160-01	0
q006	0	cisa:ICSA-26-188-02	0
q006	0	mitre-ics:M0930	1
q006	0	nist-800-82r3:0	0
q006	0	nist-800-82r3:151	1
q006	0	nist-800-82r3:228	1
q006	0	nist-800-82r3:253	0
q006	0	nist-800-82r3:257	2
q006	0	nist-800-82r3:263	0
q006	0	nist-800-82r3:273	1
q006	0	nist-800-82r3:275	0
q006	0	nist-800-82r3:276	0
q006	0	nist-800-82r3:4.3.3	0
q006	0	nist-800-82r3:4.3.7	0
q006	0	nist-800-82r3:5	2
q006	0	nist-800-82r3:5.2.3	1
q006	0	nist-800-82r3:5.2.3.1	1
q006	0	nist-800-82r3:5.2.3.3	1
q006	0	nist-800-82r3:5.2.3.4	1
q006	0	nist-800-82r3:5.4.3	0
q006	0	nist-800-82r3:6.2.1.1	1
q006	0	nist-800-82r3:6.2.1.2	0
q006	0	nist-800-82r3:6.2.1.3	2
q006	0	nist-800-82r3:6.2.10	1
q006	0	nist-800-82r3:6.2.8	0
q007	0	nist-800-82r3:0	1
q007	0	nist-800-82r3:1	2
q007	0	nist-800-82r3:1.1	2
q007	0	nist-800-82r3:1.2	1
q007	0	nist-800-82r3:2.4	1
q007	0	nist-800-82r3:270	2
q007	0	nist-800-82r3:3	2
q007	0	nist-800-82r3:3.2.2	1
q007	0	nist-800-82r3:3.2.4	1
q007	0	nist-800-82r3:3.3	1
q007	0	nist-800-82r3:3.3.1	1
q007	0	nist-800-82r3:3.3.10	1
q007	0	nist-800-82r3:3.3.2	1
q007	0	nist-800-82r3:3.3.3	1
q007	0	nist-800-82r3:3.3.4	1
q007	0	nist-800-82r3:3.3.5	1
q007	0	nist-800-82r3:3.3.6	1
q007	0	nist-800-82r3:4.1.1	1
q007	0	nist-800-82r3:4.1.2	1
q007	0	nist-800-82r3:4.2.1	1
q007	0	nist-800-82r3:4.2.2	1
q007	0	nist-800-82r3:4.3.1	1
q007	0	nist-800-82r3:4.3.3	1
q007	0	nist-800-82r3:4.3.4	0
q007	0	nist-800-82r3:4.3.7	0
q007	0	nist-800-82r3:5.1.3	1
q007	0	nist-800-82r3:5.2.5.4	1
q007	0	nist-800-82r3:6.1.2	1
q008	0	cisa:ICSA-19-092-01	1
q008	0	cisa:ICSA-19-339-02	1
q008	0	cisa:ICSA-20-140-01	1
q008	0	cisa:ICSA-20-163-02	1
q008	0	cisa:ICSA-20-177-03	0
q008	0	cisa:ICSA-20-182-02	1
q008	0	cisa:ICSA-20-196-01	1
q008	0	cisa:ICSA-20-280-01	1
q008	0	cisa:ICSA-20-329-01	1
q008	0	cisa:ICSA-21-054-03	1
q008	0	cisa:ICSA-21-243-02	1
q008	0	cisa:ICSA-22-006-03	0
q008	0	cisa:ICSA-22-172-02	1
q008	0	cisa:ICSA-22-286-02	0
q008	0	cisa:ICSA-22-298-01	2
q008	0	cisa:ICSA-22-298-06	0
q008	0	cisa:ICSA-23-040-02	1
q008	0	cisa:ICSA-23-082-04	1
q008	0	cisa:ICSA-23-220-01	1
q008	0	cisa:ICSA-24-144-01	1
q008	0	cisa:ICSA-25-191-08	0
q008	0	cisa:ICSA-25-338-07	0
q008	0	cisa:ICSA-26-029-03	1
q008	0	mitre-ics:T0814	1
q008	0	mitre-ics:T0819	0
q008	0	mitre-ics:T0828	2
q008	0	mitre-ics:T0831	1
q008	0	mitre-ics:T0837	1
q008	0	mitre-ics:T0879	2
q008	0	mitre-ics:T0880	1
q008	0	mitre-ics:T1694.002	0
q008	0	nist-800-82r3:147	1
q008	0	nist-800-82r3:152	1
q008	0	nist-800-82r3:2.3.2	0
q008	0	nist-800-82r3:2.4	1
q008	0	nist-800-82r3:3.2.1	1
q008	0	nist-800-82r3:3.3.1	0
q008	0	nist-800-82r3:3.3.2	0
q008	0	nist-800-82r3:4.1.1	1
q008	0	nist-800-82r3:5.1	0
q008	0	nist-800-82r3:6.2	0
q009	0	cisa:ICSA-19-141-02	0
q009	0	cisa:ICSA-20-170-02	1
q009	0	cisa:ICSA-20-170-03	1
q009	0	cisa:ICSA-21-294-01	2
q009	0	cisa:ICSA-21-294-03	2
q009	0	cisa:ICSA-22-020-01	2
q009	0	cisa:ICSA-22-130-06	1
q009	0	cisa:ICSA-22-132-02	0
q009	0	cisa:ICSA-22-202-04	2
q009	0	cisa:ICSA-22-347-01	2
q009	0	cisa:ICSA-23-348-06	1
q009	0	cisa:ICSA-24-135-04	0
q009	0	cisa:ICSA-24-184-03	1
q009	0	cisa:ICSA-24-296-01	0
q009	0	cisa:ICSA-24-338-04	1
q009	0	cisa:ICSA-25-140-04	1
q009	0	cisa:ICSA-25-217-01	1
q009	0	cisa:ICSA-25-352-04	2
q009	0	cisa:ICSA-26-097-01	1
q010	0	nist-800-82r3:0	1
q010	0	nist-800-82r3:1	1
q010	0	nist-800-82r3:1.1	1
q010	0	nist-800-82r3:1.2	0
q010	0	nist-800-82r3:1.3	1
q010	0	nist-800-82r3:159	1
q010	0	nist-800-82r3:193	1
q010	0	nist-800-82r3:2	0
q010	0	nist-800-82r3:2.1	0
q010	0	nist-800-82r3:2.2	0
q010	0	nist-800-82r3:2.4	0
q010	0	nist-800-82r3:204	1
q010	0	nist-800-82r3:210	1
q010	0	nist-800-82r3:223	1
q010	0	nist-800-82r3:251	0
q010	0	nist-800-82r3:275	0
q010	0	nist-800-82r3:276	0
q010	0	nist-800-82r3:3.3	1
q010	0	nist-800-82r3:3.3.1	1
q010	0	nist-800-82r3:3.3.10	1
q010	0	nist-800-82r3:3.3.2	1
q010	0	nist-800-82r3:4	1
q010	0	nist-800-82r3:4.1.1	1
q010	0	nist-800-82r3:4.2.1	0
q010	0	nist-800-82r3:4.3.3	1
q010	0	nist-800-82r3:4.3.7	0
q010	0	nist-800-82r3:5	1
q010	0	nist-800-82r3:5.1	1
q010	0	nist-800-82r3:5.2.3.3	0
q010	0	nist-800-82r3:6.1.2	1
q010	0	nist-800-82r3:6.2.1.3	0
q010	0	nist-800-82r3:6.2.1.4.2	0
q010	0	nist-800-82r3:6.2.1.4.5	0
q010	0	nist-800-82r3:6.2.10	0
q010	0	nist-800-82r3:6.3.2.2	0
q011	0	cisa:ICSA-13-011-03	1
q011	0	cisa:ICSA-15-099-01E	0
q011	0	cisa:ICSA-19-190-01	1
q011	0	cisa:ICSA-21-194-03	1
q011	0	cisa:ICSA-22-104-01	1
q011	0	cisa:ICSA-22-256-02	1
q011	0	cisa:ICSA-22-298-06	0
q011	0	cisa:ICSA-23-227-01	0
q011	0	cisa:ICSA-24-144-01	1
q011	0	cisa:ICSA-24-277-03	1
q011	0	cisa:ICSA-24-331-03	1
q011	0	cisa:ICSA-25-028-06	0
q011	0	cisa:ICSA-25-065-02	1
q011	0	cisa:ICSA-25-107-01	0
q011	0	cisa:ICSA-25-114-01	0
q011	0	cisa:ICSA-25-175-03	1
q011	0	cisa:ICSA-25-175-04	0
q011	0	cisa:ICSA-25-182-06	1
q011	0	cisa:ICSA-25-352-02	1
q011	0	cisa:ICSA-26-020-01	1
q011	0	cisa:ICSA-26-022-01	1
q011	0	cisa:ICSA-26-029-03	1
q011	0	cisa:ICSA-26-076-03	0
q011	0	cisa:ICSA-26-083-02	0
q011	0	cisa:ICSA-26-167-04	1
q011	0	cisa:ICSA-26-181-03	0
q011	0	mitre-ics:T0813	1
q011	0	mitre-ics:T0878	1
q011	0	mitre-ics:T1691.001	1
q011	0	mitre-ics:T1691.002	2
q011	0	nist-800-82r3:0	1
q011	0	nist-800-82r3:4.3.7	1
q011	0	nist-800-82r3:5	1
q011	0	nist-800-82r3:5.1	1
q011	0	nist-800-82r3:5.1.2	1
q011	0	nist-800-82r3:5.4.1	1
q011	0	nist-800-82r3:5.4.3	2
q011	0	nist-800-82r3:6.2.1.2	1
q011	0	nist-800-82r3:6.2.4.4	1
q012	0	cisa:ICSA-13-240-01	1
q012	0	cisa:ICSA-18-025-01	0
q012	0	cisa:ICSA-18-354-01	2
q012	0	cisa:ICSA-19-050-03	2
q012	0	cisa:ICSA-19-290-02	2
q012	0	cisa:ICSA-21-112-01	2
q012	0	cisa:ICSA-21-224-02	2
q012	0	cisa:ICSA-22-277-03	2
q012	0	cisa:ICSA-23-143-04	2
q012	0	cisa:ICSA-23-234-03	2
q012	0	cisa:ICSA-23-299-05	0
q012	0	cisa:ICSA-23-348-10	0
q012	0	cisa:ICSA-24-011-04	2
q012	0	cisa:ICSA-24-030-07	0
q012	0	cisa:ICSA-24-086-03	0
q012	0	cisa:ICSA-24-193-18	2
q012	0	cisa:ICSA-24-228-06	0
q012	0	cisa:ICSA-24-242-01	0
q012	0	cisa:ICSA-24-254-03	0
q012	0	cisa:ICSA-24-256-20	0
q012	0	cisa:ICSA-24-319-14	0
q012	0	cisa:ICSA-24-345-05	1
q012	0	cisa:ICSA-24-345-06	0
q012	0	cisa:ICSA-25-014-01	0
q012	0	cisa:ICSA-25-016-07	0
q012	0	cisa:ICSA-25-030-01	0
q012	0	cisa:ICSA-25-030-05	0
q012	0	cisa:ICSA-25-063-04	1
q012	0	cisa:ICSA-25-128-01	1
q012	0	cisa:ICSA-25-226-15	0
q012	0	cisa:ICSA-25-226-23	0
q012	0	cisa:ICSA-26-176-03	0
q012	0	cisa:ICSMA-20-023-01	0
q013	0	cisa:ICSA-18-352-04	0
q013	0	cisa:ICSA-25-184-01	0
q013	0	nist-800-82r3:0	1
q013	0	nist-800-82r3:1	1
q013	0	nist-800-82r3:1.1	1
q013	0	nist-800-82r3:1.2	0
q013	0	nist-800-82r3:1.3	0
q013	0	nist-800-82r3:144	0
q013	0	nist-800-82r3:146	0
q013	0	nist-800-82r3:173	1
q013	0	nist-800-82r3:183	0
q013	0	nist-800-82r3:199	0
q013	0	nist-800-82r3:2	0
q013	0	nist-800-82r3:249	1
q013	0	nist-800-82r3:250	1
q013	0	nist-800-82r3:253	0
q013	0	nist-800-82r3:256	0
q013	0	nist-800-82r3:263	0
q013	0	nist-800-82r3:274	0
q013	0	nist-800-82r3:275	0
q013	0	nist-800-82r3:276	0
q013	0	nist-800-82r3:4.3.3	1
q013	0	nist-800-82r3:5.2.5.1	2
q013	0	nist-800-82r3:5.4.3	0
q013	0	nist-800-82r3:6.2.1.1	0
q013	0	nist-800-82r3:6.2.10	0
q013	0	nist-800-82r3:6.2.2	0
q013	0	nist-800-82r3:6.2.4.1	2
q013	0	nist-800-82r3:6.2.4.2	0
q013	0	nist-800-82r3:6.3.2.1	0
q013	0	nist-800-82r3:6.3.2.2	0
q013	0	nist-800-82r3:6.5.2	0
q014	0	cisa:ICSA-13-011-03	0
q014	0	cisa:ICSA-16-287-04	0
q014	0	cisa:ICSA-18-107-04	0
q014	0	cisa:ICSA-18-352-04	0
q014	0	cisa:ICSA-21-166-02	1
q014	0	cisa:ICSA-23-227-01	0
q014	0	cisa:ICSA-24-030-05	0
q014	0	cisa:ICSA-24-086-03	0
q014	0	cisa:ICSA-24-144-01	1
q014	0	cisa:ICSA-24-163-01	0
q014	0	cisa:ICSA-24-205-03	0
q014	0	cisa:ICSA-24-226-03	1
q014	0	cisa:ICSA-24-226-09	0
q014	0	cisa:ICSA-24-226-10	0
q014	0	cisa:ICSA-24-254-03	0
q014	0	cisa:ICSA-24-256-18	0
q014	0	cisa:ICSA-24-319-14	1
q014	0	cisa:ICSA-24-331-03	1
q014	0	cisa:ICSA-24-340-01	1
q014	0	cisa:ICSA-24-345-06	0
q014	0	cisa:ICSA-25-014-02	0
q014	0	cisa:ICSA-25-028-06	0
q014	0	cisa:ICSA-25-035-02	1
q014	0	cisa:ICSA-25-035-06	0
q014	0	cisa:ICSA-25-035-07	0
q014	0	cisa:ICSA-25-037-02	1
q014	0	cisa:ICSA-25-070-01	0
q014	0	cisa:ICSA-25-105-06	0
q014	0	cisa:ICSA-25-114-01	0
q014	0	cisa:ICSA-25-140-08	0
q014	0	cisa:ICSA-25-140-09	1
q014	0	cisa:ICSA-25-175-03	1
q014	0	cisa:ICSA-25-175-04	1
q014	0	cisa:ICSA-25-252-07	0
q014	0	cisa:ICSA-25-266-01	1
q014	0	cisa:ICSA-26-015-10	0
q014	0	cisa:ICSA-26-020-01	0
q014	0	cisa:ICSA-26-022-01	0
q014	0	cisa:ICSA-26-022-02	1
q014	0	cisa:ICSA-26-167-04	1
q014	0	mitre-ics:T0820	1
q014	0	nist-800-82r3:274	1
q014	0	nist-800-82r3:6.2.10	0
q014	0	nist-800-82r3:6.3.2.2	0
q014	0	nist-800-82r3:6.3.2.3	1
q015	0	cisa:ICSA-13-011-03	1
q015	0	cisa:ICSA-14-114-02	1
q015	0	cisa:ICSA-17-012-01	1
q015	0	cisa:ICSA-19-036-02	1
q015	0	cisa:ICSA-20-343-09	1
q015	0	cisa:ICSA-21-285-02	1
q015	0	cisa:ICSA-22-167-03	1
q015	0	cisa:ICSA-22-202-03	1
q015	0	cisa:ICSA-22-256-02	2
q015	0	cisa:ICSA-23-026-06	1
q015	0	cisa:ICSA-23-103-10	1
q015	0	cisa:ICSA-23-264-01	2
q015	0	cisa:ICSA-24-144-01	1
q015	0	cisa:ICSA-24-254-02	0
q015	0	cisa:ICSA-24-352-04	0
q015	0	cisa:ICSA-25-016-02	0
q015	0	cisa:ICSA-25-035-02	1
q015	0	cisa:ICSA-25-037-02	1
q015	0	cisa:ICSA-25-077-03	1
q015	0	cisa:ICSA-25-100-07	1
q015	0	cisa:ICSA-25-107-03	1
q015	0	cisa:ICSA-25-182-06	1
q015	0	cisa:ICSA-25-203-03	1
q015	0	cisa:ICSA-25-203-05	1
q015	0	cisa:ICSA-25-254-08	1
q015	0	cisa:ICSA-25-261-04	1
q015	0	cisa:ICSA-25-266-03	1
q015	0	cisa:ICSA-25-282-01	1
q015	0	cisa:ICSA-25-301-01	1
q015	0	cisa:ICSA-25-352-06	0
q015	0	cisa:ICSA-26-022-02	1
q015	0	cisa:ICSA-26-029-02	1
q015	0	cisa:ICSA-26-076-02	1
q015	0	cisa:ICSA-26-078-03	1
q015	0	cisa:ICSA-26-078-04	1
q015	0	cisa:ICSA-26-083-03	1
q015	0	cisa:ICSA-26-111-11	1
q015	0	cisa:ICSA-26-132-06	1
q015	0	cisa:ICSA-26-141-01	1
q015	0	cisa:ICSA-26-160-01	1
q015	0	cisa:ICSA-26-188-02	1
q015	0	mitre-ics:T0819	1
q015	0	mitre-ics:T0883	1
q016	0	nist-800-82r3:0	1
q016	0	nist-800-82r3:1	1
q016	0	nist-800-82r3:1.1	1
q016	0	nist-800-82r3:1.2	0
q016	0	nist-800-82r3:1.3	1
q016	0	nist-800-82r3:147	2
q016	0	nist-800-82r3:148	1
q016	0	nist-800-82r3:149	2
q016	0	nist-800-82r3:150	1
q016	0	nist-800-82r3:151	1
q016	0	nist-800-82r3:152	1
q016	0	nist-800-82r3:153	1
q016	0	nist-800-82r3:181	1
q016	0	nist-800-82r3:190	0
q016	0	nist-800-82r3:197	0
q016	0	nist-800-82r3:199	0
q016	0	nist-800-82r3:2.4	1
q016	0	nist-800-82r3:249	0
q016	0	nist-800-82r3:250	0
q016	0	nist-800-82r3:4.1.1	0
q016	0	nist-800-82r3:4.1.2	1
q016	0	nist-800-82r3:4.1.4	0
q016	0	nist-800-82r3:5.2.5.2	1
q016	0	nist-800-82r3:6.1.3	1
q016	0	nist-800-82r3:6.2.10	0
q016	0	nist-800-82r3:6.2.11	1
q016	0	nist-800-82r3:6.2.6.1	0
q016	0	nist-800-82r3:6.3.2.4	1
q017	0	cisa:ICSA-13-011-03	0
q017	0	cisa:ICSA-26-015-08	0
q017	0	cisa:ICSA-26-015-09	0
q017	0	cisa:ICSA-26-111-11	0
q017	0	cisa:ICSA-26-141-02	0
q017	0	mitre-ics:M0801	1
q017	0	mitre-ics:M0931	0
q017	0	mitre-ics:M0932	2
q017	0	mitre-ics:T0842	1
q017	0	mitre-ics:T0859	1
q017	0	nist-800-82r3:0	0
q017	0	nist-800-82r3:151	0
q017	0	nist-800-82r3:263	2
q017	0	nist-800-82r3:3.3	0
q017	0	nist-800-82r3:4.3.7	0
q017	0	nist-800-82r3:5	0
q017	0	nist-800-82r3:5.1	0
q017	0	nist-800-82r3:5.1.2	0
q017	0	nist-800-82r3:5.2.3.1	0
q017	0	nist-800-82r3:5.2.3.3	0
q017	0	nist-800-82r3:5.3.6	1
q017	0	nist-800-82r3:6.2.1	1
q017	0	nist-800-82r3:6.2.1.1	0
q017	0	nist-800-82r3:6.2.1.2	0
q017	0	nist-800-82r3:6.2.1.3	0
q017	0	nist-800-82r3:6.2.1.4	1
q017	0	nist-800-82r3:6.2.1.4.2	1
q017	0	nist-800-82r3:6.2.1.4.3	1
q017	0	nist-800-82r3:6.2.1.4.4	2
q017	0	nist-800-82r3:6.2.1.4.5	1
q017	0	nist-800-82r3:6.2.10	1
q018	0	cisa:ICSA-13-011-03	0
q018	0	cisa:ICSA-16-208-03	1
q018	0	cisa:ICSA-18-352-04	0
q018	0	cisa:ICSA-19-134-07	0
q018	0	cisa:ICSA-21-217-04	1
q018	0	cisa:ICSA-22-314-10	0
q018	0	cisa:ICSA-23-068-05	1
q018	0	cisa:ICSA-23-136-02	1
q018	0	cisa:ICSA-23-285-08	1
q018	0	cisa:ICSA-24-331-05	0
q018	0	cisa:ICSA-25-014-01	0
q018	0	cisa:ICSA-25-016-06	1
q018	0	cisa:ICSA-25-063-04	0
q018	0	cisa:ICSA-25-065-02	1
q018	0	cisa:ICSA-25-162-09	1
q018	0	cisa:ICSA-25-261-04	1
q018	0	cisa:ICSA-25-289-11	1
